,tsne_x,tsne_y,robo_group,title,paragraphs,sponsor,url
2920,1180415850.2666574,-122032128.37288637,17,HR1243 To provide for the award of a gold medal on behalf of Congress to Arnold Palmer in recognition of his service to the Nation in promoting excellence and good sportsmanship in golf 111th Congress 2009 2010,17,"Rep. Lewis, John [D-GA-5]",https://www.congress.gov/bill/110th-congress/house-bill/923/text
2921,-7434506828.200244,-3554392019.275818,15,HR3614 To provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958 and for other purposes 111th Congress 2009 2010,11,"Rep. Cardoza, Dennis A. [D-CA-18]",https://www.congress.gov/bill/110th-congress/house-bill/1199/text
2922,-51261615587.72591,-1329337727.2987218,16,S1677 Defense Production Act Reauthorization of 2009 111th Congress 2009 2010,88,"Rep. Ros-Lehtinen, Ileana [R-FL-18]",https://www.congress.gov/bill/110th-congress/house-bill/5834/text
2923,-334442842.5902275,-262119063.96144688,5,HR2918 Legislative Branch Appropriations Act 2010 111th Congress 2009 2010,333,"Rep. Arcuri, Michael A. [D-NY-24]",https://www.congress.gov/bill/110th-congress/house-bill/5975/text
2924,394630564.62693393,-60291215.31407121,11,HR3607 Fiscal Year 2010 Federal Aviation Administration Extension Act 111th Congress 2009 2010,29,"Rep. Gingrey, Phil [R-GA-11]",https://www.congress.gov/bill/110th-congress/house-bill/6092/text
2925,2102424831.0194101,-3814217190.9684553,7,S234 A bill to designate the facility of the United States Postal Service located at 2105 East Cook Street in Springfield Illinois as the Colonel John H Wilson Jr Post Office Building 111th Congress 2009 2010,9,"Rep. Conaway, K. Michael [R-TX-11]",https://www.congress.gov/bill/110th-congress/house-bill/6437/text
2926,13938655229.64382,-2655207382.7638664,9,HR2131 To amend the Foreign Affairs Reform and Restructuring Act of 1998 to reauthorize the United States Advisory Commission on Public Diplomacy 111th Congress 2009 2010,11,"Rep. Bean, Melissa L. [D-IL-8]",https://www.congress.gov/bill/110th-congress/house-bill/1675/text
2927,1466078034.8088717,-7692637054.58663,11,HR3593 To amend the United States International Broadcasting Act of 1994 to extend by one year the operation of Radio Free Asia and for other purposes 111th Congress 2009 2010,11,"Rep. Miller, George [D-CA-7]",https://www.congress.gov/bill/110th-congress/house-bill/6889/text
2928,-291035177.3883126,-516191441.92659557,11,HR3663 To amend title XVIII of the Social Security Act to delay the date on which the accreditation requirement under the Medicare Program applies to suppliers of durable medical equipment that are pharmacies 111th Congress 2009 2010,11,"Rep. McDermott, Jim [D-WA-7]",https://www.congress.gov/bill/110th-congress/house-bill/6893/text
2929,218383743.78181088,-119777764.72155209,16,S1707 Enhanced Partnership with Pakistan Act of 2009 111th Congress 2009 2010,96,"Sen. Smith, Gordon H. [R-OR]",https://www.congress.gov/bill/110th-congress/senate-bill/3015/text
2930,1906966003.0739079,-357753518.6630546,14,HR1687 To designate the federally occupied building located at McKinley Avenue and Third Street SW Canton Ohio as the Ralph Regula Federal Building and United States Courthouse 111th Congress 2009 2010,11,"Sen. McCaskill, Claire [D-MO]",https://www.congress.gov/bill/110th-congress/senate-bill/3082/text
2931,2969160095.953449,-2134858336.903678,2,HR2053 To designate the United States courthouse located at 525 Magoffin Avenue in El Paso Texas as the Albert Armendariz Sr United States Courthouse 111th Congress 2009 2010,12,"Rep. Lowey, Nita M. [D-NY-18]",https://www.congress.gov/bill/110th-congress/house-bill/1157/text
2932,500573360.427565,1024268688.5540438,3,HR2121 To authorize the Administrator of General Services to convey a parcel of real property in Galveston Texas to the Galveston Historical Foundation 111th Congress 2009 2010,15,"Rep. Green, Gene [D-TX-29]",https://www.congress.gov/bill/110th-congress/house-bill/1343/text
2933,990138988.1729118,-191544224.26278847,14,HR2498 To designate the Federal building located at 844 North Rush Street in Chicago Illinois as the William O Lipinski Federal Building 111th Congress 2009 2010,12,"Rep. Norton, Eleanor Holmes [D-DC-At Large]",https://www.congress.gov/bill/110th-congress/house-bill/3068/text
2934,24151413025.01736,-10889874964.117908,2,HR2913 To designate the United States courthouse located at 301 Simonton Street in Key West Florida as the Sidney M Aronovitz United States Courthouse 111th Congress 2009 2010,12,"Rep. Westmoreland, Lynn A. [R-GA-3]",https://www.congress.gov/bill/110th-congress/house-bill/3229/text
2935,42271066143.14265,14895065493.129187,19,S1289 Foreign Evidence Request Efficiency Act of 2009 111th Congress 2009 2010,24,"Rep. Boyda, Nancy E. [D-KS-2]",https://www.congress.gov/bill/110th-congress/house-bill/4120/text
2936,264349412.82982832,-346774116.0399715,5,HR1105 Omnibus Appropriations Act 2009 111th Congress 2009 2010,3767,"Rep. Norton, Eleanor Holmes [D-DC-At Large]",https://www.congress.gov/bill/110th-congress/house-bill/5001/text
2937,135385059.69548884,-2334120891.932397,5,HR2997 Agriculture Rural Development Food and Drug Administration and Related Agencies Appropriations Act 2010 111th Congress 2009 2010,382,"Sen. Lugar, Richard G. [R-IN]",https://www.congress.gov/bill/110th-congress/senate-bill/1104/text
2938,-701187396.3413955,-2312641483.986225,6,HR1016 Veterans Health Care Budget Reform and Transparency Act of 2009 111th Congress 2009 2010,23,"Rep. Maloney, Carolyn B. [D-NY-14]",https://www.congress.gov/bill/110th-congress/house-bill/5057/text
2939,-7019249911.485883,12040146.06570587,6,S1717 A bill to authorize major medical facility leases for the Department of Veterans Affairs for fiscal year 2010 and for other purposes 111th Congress 2009 2010,14,"Rep. Engel, Eliot L. [D-NY-17]",https://www.congress.gov/bill/110th-congress/house-bill/5265/text
2940,3987110425.536622,-1422779487.6217866,5,HR2892 Department of Homeland Security Appropriations Act 2010 111th Congress 2009 2010,315,"Rep. Lofgren, Zoe [D-CA-16]",https://www.congress.gov/bill/110th-congress/house-bill/5571/text
2941,-1902662756.6549087,1270134591.4676468,16,HR2647 National Defense Authorization Act for Fiscal Year 2010 111th Congress 2009 2010,3592,"Rep. Sessions, Pete [R-TX-32]",https://www.congress.gov/bill/110th-congress/house-bill/5872/text
2942,535160785.26337934,-127931100.84858046,5,HR3183 Energy and Water Development and Related Agencies Appropriations Act 2010 111th Congress 2009 2010,271,"Rep. DeFazio, Peter A. [D-OR-4]",https://www.congress.gov/bill/110th-congress/house-bill/6370/text
2943,637987156.7351663,-350080431.0589205,10,HR621 Girl Scouts USA Centennial Commemorative Coin Act 111th Congress 2009 2010,28,"Rep. Ehlers, Vernon J. [R-MI-3]",https://www.congress.gov/bill/110th-congress/house-bill/6460/text
2944,-14566857494.17307,-2475786137.0475297,1,S1793 Ryan White HIVAIDS Treatment Extension Act of 2009 111th Congress 2009 2010,101,"Rep. Melancon, Charlie [D-LA-3]",https://www.congress.gov/bill/110th-congress/house-bill/6890/text
2945,-868790063.5984151,877634423.3357435,5,HR2996 Department of the Interior Environment and Related Agencies Appropriations Act 2010 111th Congress 2009 2010,606,"Rep. Gutierrez, Luis V. [D-IL-4]",https://www.congress.gov/bill/110th-congress/house-bill/6894/text
2946,-1434690194.6460183,122817366224.43654,15,S1929 A bill to provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958 and for other purposes 111th Congress 2009 2010,11,"Rep. Dingell, John D. [D-MI-15]",https://www.congress.gov/bill/110th-congress/house-bill/6946/text
2947,-663877082.856229,-26493808.400115907,15,HR1127 To extend certain immigration programs 111th Congress 2009 2010,12,"Rep. Berman, Howard L. [D-CA-28]",https://www.congress.gov/bill/110th-congress/house-bill/7081/text
2948,2098360909.7869296,-224873049.997301,13,S1818 Morris K Udall Scholarship and Excellence in National Environmental Policy Amendments Act of 2009 111th Congress 2009 2010,30,"Rep. Boren, Dan [D-OK-2]",https://www.congress.gov/bill/110th-congress/house-bill/1676/text
2949,-221719619.557476,-2462778596.3175898,10,HR1209 Medal of Honor Commemorative Coin Act of 2009 111th Congress 2009 2010,29,"Rep. Baca, Joe [D-CA-43]",https://www.congress.gov/bill/110th-congress/house-joint-resolution/62/text
2950,1183250855.4254324,-54781979.5878875,19,HR3548 Worker Homeownership and Business Assistance Act of 2009 111th Congress 2009 2010,85,"Sen. Voinovich, George V. [R-OH]",https://www.congress.gov/bill/110th-congress/senate-bill/496/text
2951,1100136675.6420226,-2134810039.7652843,19,HR3606 Credit CARD Technical Corrections Act of 2009 111th Congress 2009 2010,12,"Sen. Voinovich, George V. [R-OH]",https://www.congress.gov/bill/110th-congress/senate-bill/1046/text
2952,-435926972.01858854,-391424899.24181545,4,HJRes26 Proclaiming Casimir Pulaski to be an honorary citizen of the United States posthumously 111th Congress 2009 2010,23,"Sen. Reid, Harry [D-NV]",https://www.congress.gov/bill/110th-congress/senate-bill/1382/text
2953,-94276642.58694708,-14443806.92427744,19,S832 A bill to amend title 36 United States Code to grant a Federal charter to the Military Officers Association of America and for other purposes 111th Congress 2009 2010,34,"Sen. Brownback, Sam [R-KS]",https://www.congress.gov/bill/110th-congress/senate-bill/1810/text
2954,364470207.89051604,-418484436.2444263,11,S1694 A bill to allow the funding for the interoperable emergency communications grant program established under the Digital Television Transition and Public Safety Act of 2005 to remain available until expended through fiscal year 2012 and for other purposes 111th Congress 2009 2010,14,"Sen. Nelson, Bill [D-FL]",https://www.congress.gov/bill/110th-congress/senate-bill/2482/text
2955,-2170813603.125259,1133335070.9142838,19,S475 Military Spouses Residency Relief Act 111th Congress 2009 2010,25,"Sen. Dodd, Christopher J. [D-CT]",https://www.congress.gov/bill/110th-congress/senate-bill/2606/text
2956,-220619127.3172424,163794637.55097347,6,S509 A bill to authorize a major medical facility project at the Department of Veterans Affairs Medical Center Walla Walla Washington and for other purposes 111th Congress 2009 2010,11,"Sen. Murray, Patty [D-WA]",https://www.congress.gov/bill/110th-congress/senate-bill/2932/text
2957,-966146301.067284,269383666.48387563,0,HR955 To designate the facility of the United States Postal Service located at 10355 Northeast Valley Road in Rollingbay Washington as the John Bud Hawk Post Office 111th Congress 2009 2010,11,"Sen. Leahy, Patrick J. [D-VT]",https://www.congress.gov/bill/110th-congress/senate-bill/2982/text
2958,-246654623.2122382,144587768.20729774,15,HR366 To provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958 and for other purposes 112th Congress 2011 2012,11,"Sen. Baucus, Max [D-MT]",https://www.congress.gov/bill/110th-congress/senate-bill/3560/text
2959,314733048.22680336,234740129.04921052,5,HR1473 Department of Defense and Full Year Continuing Appropriations Act 2011 112th Congress 2011 2012,1092,"Sen. Biden, Joseph R., Jr. [D-DE]",https://www.congress.gov/bill/110th-congress/senate-bill/676/text
2960,-2169878259.0988526,670469298.211862,8,S1134 St Croix River Crossing Project Authorization Act 112th Congress 2011 2012,16,"Sen. Harkin, Tom [D-IA]",https://www.congress.gov/bill/110th-congress/senate-bill/3597/text
2961,523975660.2432362,-531788350.91850805,2,S1710 A bill to designate the United States courthouse located at 222 West 7th Avenue Anchorage Alaska as the James M Fitzgerald United States Courthouse 112th Congress 2011 2012,11,"Rep. Hodes, Paul W. [D-NH-2]",https://www.congress.gov/bill/110th-congress/house-bill/2851/text
2962,1939464299.743485,273538192.9991132,11,HR4281 Surface Transportation Extension Act of 2012 112th Congress 2011 2012,82,"Sen. Schumer, Charles E. [D-NY]",https://www.congress.gov/bill/110th-congress/senate-bill/2840/text
2963,391613730.3745681,-2269159935.504847,3,HR473 HALE Scouts Act 112th Congress 2011 2012,14,"Rep. Issa, Darrell E. [R-CA-49]",https://www.congress.gov/bill/110th-congress/house-bill/2963/text
2964,-77993942751.90302,-41786796281.86049,10,HR886 United States Marshals Service 225th Anniversary Commemorative Coin Act 112th Congress 2011 2012,33,"Rep. Carney, Christopher P. [D-PA-10]",https://www.congress.gov/bill/110th-congress/house-bill/3480/text
2965,-437147585.61370367,-471551353.3650029,19,S2038 STOCK Act 112th Congress 2011 2012,76,"Sen. Inouye, Daniel K. [D-HI]",https://www.congress.gov/bill/110th-congress/senate-bill/1492/text
2966,-312676492.63545156,-61631288.029382795,9,HR3606 Jumpstart Our Business Startups 112th Congress 2011 2012,142,"Sen. Inouye, Daniel K. [D-HI]",https://www.congress.gov/bill/110th-congress/senate-bill/1582/text
2967,3334871576.1203647,8258301583.656979,7,HR298 To designate the facility of the United States Postal Service located at 500 East Whitestone Boulevard in Cedar Park Texas as the Army Specialist Matthew Troy Morris Post Office Building 112th Congress 2011 2012,11,"Sen. Akaka, Daniel K. [D-HI]",https://www.congress.gov/bill/110th-congress/senate-bill/2162/text
2968,757185120.4184089,561494177.0759034,0,HR1423 To designate the facility of the United States Postal Service located at 115 4th Avenue Southwest in Ardmore Oklahoma as the Specialist Micheal E Phillips Post Office 112th Congress 2011 2012,11,"Sen. Voinovich, George V. [R-OH]",https://www.congress.gov/bill/110th-congress/senate-bill/2816/text
2969,172635144.2460066,153556662.5287377,0,HR2079 To designate the facility of the United States Postal Service located at 10 Main Street in East Rockaway New York as the John J Cook Post Office 112th Congress 2011 2012,11,"Sen. Akaka, Daniel K. [D-HI]",https://www.congress.gov/bill/110th-congress/senate-bill/3023/text
2970,540156789.0870289,924081187.2966001,2,S307 A bill to designate the Federal building and United States courthouse located at 217 West King Street Martinsburg West Virginia as the W Craig Broadwater Federal Building and United States Courthouse 112th Congress 2011 2012,12,"Sen. Landrieu, Mary L. [D-LA]",https://www.congress.gov/bill/110th-congress/senate-bill/1537/text
2971,-1408595915.7949166,2322157844.2574325,0,HR2213 To designate the facility of the United States Postal Service located at 801 West Eastport Street in Iuka Mississippi as the Sergeant Jason W Vaughn Post Office 112th Congress 2011 2012,11,"Sen. Kyl, Jon [R-AZ]",https://www.congress.gov/bill/110th-congress/senate-bill/3128/text
2972,33309326.89053867,-155190001.53433925,0,HR2244 To designate the facility of the United States Postal Service located at 67 Castle Street in Geneva New York as the Corporal Steven Blaine Riccione Post Office 112th Congress 2011 2012,11,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/110th-congress/senate-bill/3606/text
2973,1010376505.6655918,-1713406049.0414565,0,HR2660 To designate the facility of the United States Postal Service located at 122 North Holderrieth Boulevard in Tomball Texas as the Tomball Veterans Post Office 112th Congress 2011 2012,11,"Rep. Green, Gene [D-TX-29]",https://www.congress.gov/bill/110th-congress/house-bill/1532/text
2974,249420827.70437145,324748389.09003896,0,HR2668 Brian A Terry Memorial Act 112th Congress 2011 2012,16,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]",https://www.congress.gov/bill/110th-congress/house-bill/5350/text
2975,626935781.2956359,1387854017.5932639,7,HR2767 To designate the facility of the United States Postal Service located at 8 West Silver Street in Westfield Massachusetts as the William T Trant Post Office Building 112th Congress 2011 2012,11,"Rep. Bordallo, Madeleine Z. [D-GU-At Large]",https://www.congress.gov/bill/110th-congress/house-bill/5618/text
2976,-173371713.90081975,-63339825.29919535,7,HR3004 To designate the facility of the United States Postal Service located at 260 California Drive in Yountville California as the Private First Class Alejandro R Ruiz Post Office Building 112th Congress 2011 2012,11,"Rep. Engel, Eliot L. [D-NY-17]",https://www.congress.gov/bill/110th-congress/house-bill/6199/text
2977,2653046355.6786356,-616263181.1685579,7,HR3246 To designate the facility of the United States Postal Service located at 15455 Manchester Road in Ballwin Missouri as the Specialist Peter J Navarro Post Office Building 112th Congress 2011 2012,11,"Rep. McCollum, Betty [D-MN-4]",https://www.congress.gov/bill/110th-congress/house-bill/6229/text
2978,1402538511.816659,-79139788.7881932,7,HR3247 To designate the facility of the United States Postal Service located at 1100 Town and Country Commons in Chesterfield Missouri as the Lance Corporal Matthew P Pathenos Post Office Building 112th Congress 2011 2012,11,"Rep. Klein, Ron [D-FL-22]",https://www.congress.gov/bill/110th-congress/house-bill/6338/text
2979,962979626.966477,-2162133256.07883,7,HR3248 To designate the facility of the United States Postal Service located at 112 South 5th Street in Saint Charles Missouri as the Lance Corporal Drew W Weaver Post Office Building 112th Congress 2011 2012,11,"Rep. Etheridge, Bob [D-NC-2]",https://www.congress.gov/bill/110th-congress/house-bill/6849/text
2980,258711908.64094117,-767731249.0679405,3,S1302 A bill to authorize the Administrator of General Services to convey a parcel of real property in Tracy California to the City of Tracy 112th Congress 2011 2012,17,"Rep. McGovern, James P. [D-MA-3]",https://www.congress.gov/bill/110th-congress/house-bill/6874/text
2981,-1511527565.9557457,-741201478.7621778,12,SJRes8 A joint resolution providing for the appointment of Stephen M Case as a citizen regent of the Board of Regents of the Smithsonian Institution 112th Congress 2011 2012,10,"Rep. Chabot, Steve [R-OH-1]",https://www.congress.gov/bill/110th-congress/house-bill/434/text
2982,-539822625.9426501,-1410749687.3119311,16,HR4045 To modify the Department of Defense Program Guidance relating to the award of Post DeploymentMobilization Respite Absence administrative absence days to members of the reserve components to exempt any member whose qualified mobilization commenced before October 1 2011 and continued on or after that date from the changes to the program guidance that took effect on that date 112th Congress 2011 2012,18,"Rep. Christensen, Donna M. [D-VI-At Large]",https://www.congress.gov/bill/110th-congress/house-bill/57/text
2983,321566783.6943659,-178309001.13150427,19,HR4967 Temporary Bankruptcy Judgeships Extension Act of 2012 112th Congress 2011 2012,25,"Sen. Schumer, Charles E. [D-NY]",https://www.congress.gov/bill/110th-congress/senate-bill/431/text
2984,1073559759.0111796,-804638478.0347029,19,HR2072 Export Import Bank Reauthorization Act of 2012 112th Congress 2011 2012,81,"Sen. Biden, Joseph R., Jr. [D-DE]",https://www.congress.gov/bill/110th-congress/senate-bill/1738/text
2985,815376501.9297805,-418470372.1465968,19,HR5740 National Flood Insurance Program Extension Act 112th Congress 2011 2012,16,"Sen. Leahy, Patrick J. [D-VT]",https://www.congress.gov/bill/110th-congress/senate-bill/3296/text
2986,544663562.40028,-837116255.0094731,7,HR2415 To designate the facility of the United States Postal Service located at 11 Dock Street in Pittston Pennsylvania as the Trooper Joshua D Miller Post Office Building 112th Congress 2011 2012,11,"Sen. Leahy, Patrick J. [D-VT]",https://www.congress.gov/bill/110th-congress/senate-bill/3325/text
2987,-467956404.5203786,-77807398.1985119,0,HR3220 To designate the facility of the United States Postal Service located at 170 Evergreen Square SW in Pine City Minnesota as the Master Sergeant Daniel L Fedder Post Office 112th Congress 2011 2012,11,"Sen. Warner, John [R-VA]",https://www.congress.gov/bill/110th-congress/senate-bill/3477/text
2988,301796912.9065989,-995255534.4011985,0,HR3413 To designate the facility of the United States Postal Service located at 1449 West Avenue in Bronx New York as the Private Isaac T Cortes Post Office 112th Congress 2011 2012,11,"Sen. Carper, Thomas R. [D-DE]",https://www.congress.gov/bill/110th-congress/senate-bill/3536/text
2989,-1023420682.2512095,1134868207.839553,16,HR4119 Border Tunnel Prevention Act of 2012 112th Congress 2011 2012,25,"Sen. Schumer, Charles E. [D-NY]",https://www.congress.gov/bill/110th-congress/senate-bill/3569/text
2990,1767357194.7103798,-1337878108.159327,13,HR4849 Sequoia and King Canyon National Parks Backcountry Access Act 112th Congress 2011 2012,16,"Sen. Inouye, Daniel K. [D-HI]",https://www.congress.gov/bill/110th-congress/senate-bill/3598/text
2991,1562850559.7439692,173932897.59551612,3,HR2947 To provide for the release of the reversionary interest held by the United States in certain land conveyed by the United States in 1950 for the establishment of an airport in Cook County Minnesota 112th Congress 2011 2012,12,"Sen. Biden, Joseph R., Jr. [D-DE]",https://www.congress.gov/bill/110th-congress/senate-bill/3605/text
2992,319648545.7642019,-12779153605.437943,9,HR1308 To amend the Ronald Reagan Centennial Commission Act to extend the termination date for the Commission and for other purposes 112th Congress 2011 2012,11,"Rep. Cooper, Jim [D-TN-5]",https://www.congress.gov/bill/110th-congress/house-bill/928/text
2993,3552852032.9698234,-1337553937.8696141,19,HR3992 To allow otherwise eligible Israeli nationals to receive E 2 nonimmigrant visas if similarly situated United States nationals are eligible for similar nonimmigrant status in Israel 112th Congress 2011 2012,11,"Rep. Stupak, Bart [D-MI-1]",https://www.congress.gov/bill/110th-congress/house-bill/692/text
2994,6560925424.502132,-2389787145.132921,8,HR4097 John F Kennedy Center Reauthorization Act of 2012 112th Congress 2011 2012,15,"Rep. English, Phil [R-PA-3]",https://www.congress.gov/bill/110th-congress/house-bill/1594/text
2995,2714818829.246647,-2962018955.7831855,11,S3261 A bill to allow the Chief of the Forest Service to award certain contracts for large air tankers 112th Congress 2011 2012,11,"Rep. Kildee, Dale E. [D-MI-5]",https://www.congress.gov/bill/110th-congress/house-bill/2786/text
2996,1185090558.3044057,-467353240.1707761,3,S292 Salmon Lake Land Selection Resolution Act 112th Congress 2011 2012,18,"Rep. Reichert, David G. [R-WA-8]",https://www.congress.gov/bill/110th-congress/house-bill/6098/text
2997,423353306.58321446,-2293373984.754365,3,S363 A bill to authorize the Secretary of Commerce to convey property of the National Oceanic and Atmospheric Administration to the City of Pascagoula Mississippi and for other purposes 112th Congress 2011 2012,15,"Rep. Stark, Fortney Pete [D-CA-13]",https://www.congress.gov/bill/110th-congress/house-bill/7198/text
2998,3499311574.058657,-79751141.31118858,19,HR5883 To make a technical correction in Public Law 112 108 112th Congress 2011 2012,12,"Sen. Obama, Barack [D-IL]",https://www.congress.gov/bill/110th-congress/senate-bill/906/text
2999,358516871.51997405,-321886024.6388085,4,HR5890 To correct a technical error in Public Law 112 122 112th Congress 2011 2012,11,"Sen. Durbin, Richard J. [D-IL]",https://www.congress.gov/bill/110th-congress/senate-bill/1276/text
3000,6060300053.0544405,-8587840839.786353,3,,15,"Sen. Domenici, Pete V. [R-NM]",https://www.congress.gov/bill/110th-congress/senate-bill/2304/text
3001,-1418713824.326711,-32417807.20566767,3,S684 A bill to provide for the conveyance of certain parcels of land to the town of Alta Utah 112th Congress 2011 2012,15,"Sen. Levin, Carl [D-MI]",https://www.congress.gov/bill/110th-congress/senate-bill/3001/text
3002,5510952062.219285,2406681617.492204,18,S997 East Bench Irrigation District Water Contract Extension Act 112th Congress 2011 2012,12,"Sen. Boxer, Barbara [D-CA]",https://www.congress.gov/bill/110th-congress/senate-bill/3550/text
3003,1018114943.4367018,-1053894767.1586608,15,S990 PATRIOT Sunsets Extension Act of 2011 112th Congress 2011 2012,13,"Rep. Mack, Connie [R-FL-14]",https://www.congress.gov/bill/110th-congress/house-bill/1714/text
3004,1382818872.9119096,-386982493.7327375,11,HR6064 Temporary Surface Transportation Extension Act of 2012 112th Congress 2011 2012,94,"Rep. Rangel, Charles B. [D-NY-15]",https://www.congress.gov/bill/110th-congress/house-bill/1830/text
3005,-698287210.5285997,-572479423.7401226,1,HR4348 MAP 21 112th Congress 2011 2012,2695,"Rep. Boren, Dan [D-OK-2]",https://www.congress.gov/bill/110th-congress/house-bill/4544/text
3006,1574219285.7039967,-2596190003.907646,19,HR33 Church Plan Investment Clarification Act 112th Congress 2011 2012,12,"Rep. Visclosky, Peter J. [D-IN-1]",https://www.congress.gov/bill/110th-congress/house-bill/6045/text
3007,1647635219.583073,-239490391.12254846,19,HR2297 To promote the development of the Southwest waterfront in the District of Columbia and for other purposes 112th Congress 2011 2012,22,"Rep. Udall, Mark [D-CO-2]",https://www.congress.gov/bill/110th-congress/house-bill/6063/text
3008,2339807652.388125,-383031471.54522884,1,S3187 Food and Drug Administration Safety and Innovation Act 112th Congress 2011 2012,693,"Rep. Foxx, Virginia [R-NC-5]",https://www.congress.gov/bill/110th-congress/house-bill/6073/text
3009,7655957774.635291,19593035245.946983,19,HR3902 District of Columbia Special Election Reform Act 112th Congress 2011 2012,16,"Rep. Spratt, John M., Jr. [D-SC-5]",https://www.congress.gov/bill/110th-congress/house-bill/6083/text
3010,15253899.77039446,-648343794.1671672,3,S2061 Former Charleston Naval Base Land Exchange Act of 2012 112th Congress 2011 2012,22,"Rep. Stupak, Bart [D-MI-1]",https://www.congress.gov/bill/110th-congress/house-bill/6353/text
3011,-2217062260.4282575,931137635.1280193,16,HR4155 Veteran Skills to Jobs Act 112th Congress 2011 2012,15,"Rep. DeGette, Diana [D-CO-1]",https://www.congress.gov/bill/110th-congress/house-bill/6469/text
3012,2669481110.0009327,2050435201.9590416,17,HR3001 Raoul Wallenberg Centennial Celebration Act 112th Congress 2011 2012,24,"Rep. LaTourette, Steven C. [R-OH-14]",https://www.congress.gov/bill/110th-congress/house-bill/6524/text
3013,1758424647.0634246,1495893630.5026276,1,S2009 Insular Areas Act of 2011 112th Congress 2011 2012,17,"Rep. Ramstad, Jim [R-MN-3]",https://www.congress.gov/bill/110th-congress/house-bill/7082/text
3014,1683583224.170571,-572332210.5492997,0,HR793 To designate the facility of the United States Postal Service located at 12781 Sir Francis Drake Boulevard in Inverness California as the Specialist Jake Robert Velloza Post Office 112th Congress 2011 2012,11,"Rep. Berman, Howard L. [D-CA-28]",https://www.congress.gov/bill/110th-congress/house-bill/7177/text
3015,-463077696.7156038,-1106345181.5104477,16,S2165 United States Israel Enhanced Security Cooperation Act of 2012 112th Congress 2011 2012,27,"Sen. Durbin, Richard [D-IL]",https://www.congress.gov/bill/110th-congress/senate-bill/1352/text
3016,-20684301.940179758,-1018549365.9524754,18,HR205 HEARTH Act of 2012 112th Congress 2011 2012,24,"Rep. Arcuri, Michael A. [D-NY-24]",https://www.congress.gov/bill/110th-congress/house-joint-resolution/100/text
3017,-183068085.03325593,-4303454923.898649,10,HR2527 National Baseball Hall of Fame Commemorative Coin Act 112th Congress 2011 2012,31,"Sen. Kyl, Jon [R-AZ]",https://www.congress.gov/bill/110th-congress/senate-bill/3641/text
3018,554665265.2429091,1711010840.7024922,19,S1335 Pilots Bill of Rights 112th Congress 2011 2012,33,"Rep. Oberstar, James L. [D-MN-8]",https://www.congress.gov/bill/110th-congress/house-bill/2095/text
3019,372149778.83775795,-674424915.5603569,6,HR1627 Honoring Americas Veterans and Caring for Camp Lejeune Families Act of 2012 112th Congress 2011 2012,323,"Rep. Brady, Robert A. [D-PA-1]",https://www.congress.gov/bill/110th-congress/house-bill/6296/text
3020,32637809.90898844,1294411084.5613768,5,HR5872 Sequestration Transparency Act of 2012 112th Congress 2011 2012,16,"Rep. Berman, Howard L. [D-CA-28]",https://www.congress.gov/bill/110th-congress/house-bill/6531/text
3021,542923668.7811682,-2644781881.3413854,0,HR1369 To designate the facility of the United States Postal Service located at 1021 Pennsylvania Avenue in Hartshorne Oklahoma as the Warren Lindley Post Office 112th Congress 2011 2012,11,"Rep. Inslee, Jay [D-WA-1]",https://www.congress.gov/bill/110th-congress/house-bill/7084/text
3022,-562802501.178322,5604753451.939083,18,HR1560 To amend the Ysleta del Sur Pueblo and Alabama and Coushatta Indian Tribes of Texas Restoration Act to allow the Ysleta del Sur Pueblo Tribe to determine blood quantum requirement for membership in that tribe 112th Congress 2011 2012,11,"Rep. Rangel, Charles B. [D-NY-15]",https://www.congress.gov/bill/110th-congress/house-bill/7222/text
3023,-217338635.7840746,172854982.05413762,19,HR1905 Iran Threat Reduction and Syria Human Rights Act of 2012 112th Congress 2011 2012,305,"Rep. Brady, Robert A. [D-PA-1]",https://www.congress.gov/bill/110th-congress/house-bill/5159/text
3024,139104781.80788124,-162055211.29339296,7,HR3276 To designate the facility of the United States Postal Service located at 2810 East Hillsborough Avenue in Tampa Florida as the Reverend Abe Brown Post Office Building 112th Congress 2011 2012,11,"Sen. Durbin, Richard [D-IL]",https://www.congress.gov/bill/110th-congress/senate-bill/3197/text
3025,1580756649.1899052,-511979560.24843115,11,HR1893 Airport and Airway Extension Act of 2011 Part II 112th Congress 2011 2012,26,"Rep. Alexander, Rodney [R-LA-5]",https://www.congress.gov/bill/110th-congress/house-bill/3511/text
3026,470251644.3864181,-3004223045.800706,7,HR3412 To designate the facility of the United States Postal Service located at 1421 Veterans Memorial Drive in Abbeville Louisiana as the Sergeant Richard Franklin Abshire Post Office Building 112th Congress 2011 2012,11,"Sen. Kennedy, Edward M. [D-MA]",https://www.congress.gov/bill/110th-congress/senate-bill/1704/text
